Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	2. Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	Fingierter Brieftitel	Absenderort	Gaz-ID AO	Wann der Brief verfasst wurde	Umfang des Briefes	Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Empfängerort	ga-ID EO	Briefzusammenhang
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-10-29	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-10-15	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-10-01	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Heidelberg		1865-09-18	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Norderney		1865-08-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-07-27	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-07-17	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-07-11	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Ohne Ort		1865-07-03	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-06-30	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-06-22	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-06-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-06-08	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-05-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-05-22	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-05-18	2 Bl. 6 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-05-11	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-05-04	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-03-24	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-03-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-03-12	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-03-05	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-02-26	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-02-17	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-02-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-02-02	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-01-19	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-01-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-01-13	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-01-01	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-12-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-12-23	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-12-18	3 Bl. 8 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-12-12	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-12-03	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-11-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-11-20	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1865-11-20	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-11-19	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-11-12	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-10-31	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-10-19	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-09-25	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Ohne Ort.			1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-07-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-07-20	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-07-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-07-10	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-06-25	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-06-21	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-06-11	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-06-04	2 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-05-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-05-06	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-04-28	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-04-22	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-04-14	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-04-07	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Francesco Inghirami.	Rom		1834-06-03	4 Seiten.	Inghirami, Francesco						Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Francesco Inghirami.	Rom		1831-11-19	4 Seiten.	Inghirami, Francesco						Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Francesco Inghirami.	Rom		1831-10-08	2 Seiten.	Inghirami, Francesco						Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Francesco Inghirami.	Rom		1831-03-21	4 Seiten.	Inghirami, Francesco						Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Alexander von Humboldt.	Berlin		1833-02-01	4 Seiten.	Humboldt, Alexander von,						Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-03-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-03-13	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-02-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-02-12	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-02-03	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-01-20	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-01-15	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1867-01-07	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-12-26	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-12-21	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-12-15	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-12-04	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-12-01	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-11-27	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1866-11-21	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Heidelberg		1832-09-22	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Triest		1832-08-16	4 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	München		1832-09-10	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	München		1832-09-08	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Triest		1832-08-22	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Triest		1832-08-22	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Triest		1832-08-20	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Triest		1832-08-18	4 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Verona		1832-08-06	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Verona		1832-08-06	2 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Olaus Christian Kellermann.	Verona		1832-08-05	4 Seiten.	Kellermann, Olaus Christian,	116125888					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
